m,s_tor,tangential_current,rational_s_tor
5,0.9693446541287077,0.02067226941384242,0.48848330397173
5,0.9697623137315462,0.02422929607719156,0.48848330397173
5,0.9701802583716131,0.016426449735617722,0.48848330397173
5,0.9707550908230589,0.01375525211428868,0.48848330397173
5,0.9713446746028922,0.016603600193438362,0.48848330397173
5,0.9722355805978384,0.01379258803003592,0.48848330397173
5,0.9734889347228867,0.013230961446890491,0.48848330397173
5,0.975595953002087,0.01454514273679474,0.48848330397173
5,0.9801507376451575,0.02332308209388318,0.48848330397173
5,0.9884866870869876,0.06987015715445809,0.48848330397173
6,4.2944355222680766e-05,0.017667663228775582,0.6107162200486045
6,0.00017176979397226936,0.0009846839980329222,0.6107162200486045
6,0.0003864619665457989,0.00026145905753352473,0.6107162200486045
6,0.0006870164346594247,7.046414552807328e-05,0.6107162200486045
6,0.0010733980386975206,2.3969393250085125e-05,0.6107162200486045
6,0.0015455947684413502,1.814305458958167e-05,0.6107162200486045
6,0.002103595899582695,9.196729911372515e-06,0.6107162200486045
6,0.002747400299743042,4.768255700453896e-06,0.6107162200486045
6,0.0034770757855094943,9.764532217476008e-06,0.6107162200486045
6,0.0042927087149518435,4.870967942179764e-06,0.6107162200486045
6,0.005194413333782453,3.916848393492076e-06,0.6107162200486045
6,0.006182324233385497,3.5172037965291705e-06,0.6107162200486045
6,0.0072565635800214,3.4289729932841053e-06,0.6107162200486045
6,0.00841725324054319,3.427538547184965e-06,0.6107162200486045
6,0.009664506269285944,4.025871020666913e-06,0.6107162200486045
6,0.010998394966203287,4.351397540838886e-06,0.6107162200486045
6,0.012419072582074258,4.813872492349768e-06,0.6107162200486045
6,0.01392669054584782,5.4520102893571235e-06,0.6107162200486045
6,0.015521405547768636,4.999221053760361e-06,0.6107162200486045
6,0.0172033857191583,5.161962433079933e-06,0.6107162200486045
6,0.0189727021847418,4.957251400786415e-06,0.6107162200486045
6,0.020829572710734538,4.752475318013752e-06,0.6107162200486045
6,0.022774196115819472,5.675792696781659e-06,0.6107162200486045
6,0.02480671847745201,7.216298935550625e-06,0.6107162200486045
6,0.026927227780715608,9.298278570409927e-06,0.6107162200486045
6,0.02913574724234042,9.68086754865794e-06,0.6107162200486045
6,0.03143239652818393,1.222922351243436e-05,0.6107162200486045
6,0.03381726723966916,1.1200997770695575e-05,0.6107162200486045
6,0.036290384299235645,1.1959928703020706e-05,0.6107162200486045
6,0.03885180195414484,1.0287020710902569e-05,0.6107162200486045
6,0.04150158555289751,1.4609103275972686e-05,0.6107162200486045
6,0.04423978261118174,1.263875835190627e-05,0.6107162200486045
6,0.04706645771619468,1.2447768673852627e-05,0.6107162200486045
6,0.04998165788281512,1.2559982008116408e-05,0.6107162200486045
6,0.05298546256304724,1.400335690210982e-05,0.6107162200486045
6,0.05607800422442588,1.43514230222695e-05,0.6107162200486045
6,0.05925928910152643,1.594448119897061e-05,0.6107162200486045
6,0.06252956210545951,1.78250716218696e-05,0.6107162200486045
6,0.06588902229588271,1.8463487989653527e-05,0.6107162200486045
6,0.06933783681508719,2.011171348176767e-05,0.6107162200486045
6,0.0728761410254767,1.8676317063579637e-05,0.6107162200486045
6,0.07650401932404576,2.1372834930450828e-05,0.6107162200486045
6,0.08022157781192936,1.955090206092948e-05,0.6107162200486045
6,0.0840288968205672,1.9424943649336073e-05,0.6107162200486045
6,0.08792603726000324,2.0397325021336625e-05,0.6107162200486045
6,0.09191309235566952,2.029115432058734e-05,0.6107162200486045
6,0.09599000033775607,1.99118325440453e-05,0.6107162200486045
6,0.10015662617915198,2.0007312111854997e-05,0.6107162200486045
6,0.10441333418471553,1.9303584572340856e-05,0.6107162200486045
6,0.1087602020175796,1.6756439599791576e-05,0.6107162200486045
6,0.11319730663948761,2.057634045814017e-05,0.6107162200486045
6,0.11772471458311304,1.687496057634803e-05,0.6107162200486045
6,0.12234179519920114,2.0916037830002905e-05,0.6107162200486045
6,0.12704905220651588,3.866937521405667e-05,0.6107162200486045
6,0.13184690732620769,6.20720112645051e-05,0.6107162200486045
6,0.13673596546824132,2.6838189771599154e-05,0.6107162200486045
6,0.14171650447194542,3.0305707373087272e-05,0.6107162200486045
6,0.14678852599347908,3.037399528203905e-05,0.6107162200486045
6,0.15195011179042323,3.1535414918494814e-05,0.6107162200486045
6,0.15720282979996672,3.2237519953695445e-05,0.6107162200486045
6,0.1625468506127396,3.722561831328214e-05,0.6107162200486045
6,0.16798247131161337,3.97475514366937e-05,0.6107162200486045
6,0.17351002423767498,4.0202122273384064e-05,0.6107162200486045
6,0.17912980593208874,4.370964861102975e-05,0.6107162200486045
6,0.18484124893355594,4.388840466117102e-05,0.6107162200486045
6,0.1906435999439426,4.68647805003365e-05,0.6107162200486045
6,0.19653894116821566,5.061788524305536e-05,0.6107162200486045
6,0.2025276381192934,5.5399098134243695e-05,0.6107162200486045
6,0.20861015970515095,5.917146855307904e-05,0.6107162200486045
6,0.21478699225120562,6.438603327822039e-05,0.6107162200486045
6,0.22105868785107977,7.165857617792878e-05,0.6107162200486045
6,0.22742576480058438,7.927207399862347e-05,0.6107162200486045
6,0.23388902073008344,7.65208105572179e-05,0.6107162200486045
6,0.2404486273705157,8.94005683196797e-05,0.6107162200486045
6,0.24710411945181507,0.00010338323260754651,0.6107162200486045
6,0.2538557426019184,9.111783944228744e-05,0.6107162200486045
6,0.2607028176316855,8.851342114554143e-05,0.6107162200486045
6,0.2676442059552339,8.475794698954111e-05,0.6107162200486045
6,0.27467798979204894,8.083690360401638e-05,0.6107162200486045
6,0.2818010423226586,7.116563909077912e-05,0.6107162200486045
6,0.2890082891152869,6.790544482192647e-05,0.6107162200486045
6,0.29629072097857284,7.341760715332086e-05,0.6107162200486045
6,0.30363068519095227,7.937185119495744e-05,0.6107162200486045
6,0.31099028582264837,9.044365448741658e-05,0.6107162200486045
6,0.3182754370659802,0.00013927304414035002,0.6107162200486045
6,0.3252155562679019,0.000251147644324992,0.6107162200486045
6,0.33100678814997553,0.0003897849374012433,0.6107162200486045
6,0.33410768925440515,0.00044852261241747375,0.6107162200486045
6,0.3353646279442493,0.00048148527381325297,0.6107162200486045
6,0.3359538770478608,0.0005064271896752141,0.6107162200486045
6,0.3363570523532288,0.0005442740695848917,0.6107162200486045
6,0.33669416698071575,0.0005643202035237209,0.6107162200486045
6,0.3370307496287049,0.0005467240744465999,0.6107162200486045
6,0.3374125728440744,0.0005460116780982062,0.6107162200486045
6,0.33803713511106515,0.0005308913013041234,0.6107162200486045
6,0.33921557888919546,0.0005712780003550488,0.6107162200486045
6,0.3423569455740396,0.000673205199018839,0.6107162200486045
6,0.34808341319378705,0.0007190835338319024,0.6107162200486045
6,0.3552642720955083,0.00047296409265938394,0.6107162200486045
6,0.36305793610632675,0.0002741737942181011,0.6107162200486045
6,0.3711537568180135,0.0001718716675922043,0.6107162200486045
6,0.3794450730561415,0.00013339280684506998,0.6107162200486045
6,0.3878888906188352,0.00011030581664045862,0.6107162200486045
6,0.3964644576444929,8.686100660334704e-05,0.6107162200486045
6,0.40515971372085685,9.548491773421285e-05,0.6107162200486045
6,0.4139659109616991,9.792687766758856e-05,0.6107162200486045
6,0.4228745470354246,0.00010601795372684073,0.6107162200486045
6,0.4318749451705691,0.00011212505663981129,0.6107162200486045
6,0.4409509104760028,0.00014606512599221784,0.6107162200486045
6,0.4500747707497486,0.00017044763903259445,0.6107162200486045
6,0.45914919120429176,0.0002574436922426043,0.6107162200486045
6,0.46800738264545017,0.000573364252273931,0.6107162200486045
6,0.4761271354652817,0.001573844448577044,0.6107162200486045
6,0.48238523426878677,0.0029665544373694056,0.6107162200486045
6,0.48540723328466456,0.0031862503303218825,0.6107162200486045
6,0.48675820968245603,0.003330656935168082,0.6107162200486045
6,0.4874476629859504,0.003446090504406212,0.6107162200486045
6,0.48792283115845897,0.003423775031282637,0.6107162200486045
6,0.48831252526898183,0.0035907116711541274,0.6107162200486045
6,0.4886683669111045,0.0033418407099642653,0.6107162200486045
6,0.4890576157191495,0.0035545178931103024,0.6107162200486045
6,0.48953550841490434,0.003455371787211374,0.6107162200486045
6,0.49028497380660263,0.003491046793689712,0.6107162200486045
6,0.49167488974308693,0.0035630056060459462,0.6107162200486045
6,0.49486089797572397,0.003504008767403612,0.6107162200486045
6,0.5012161269753587,0.0023919950068586006,0.6107162200486045
6,0.5096408428434245,0.0009572144525187244,0.6107162200486045
6,0.518980286088116,0.0004021600893792432,0.6107162200486045
6,0.5287679326440193,0.0002822879600969642,0.6107162200486045
6,0.538814457516978,0.0001442779562104956,0.6107162200486045
6,0.5490357400407467,0.0001468078831823875,0.6107162200486045
6,0.5593387892459778,0.00014955652475158977,0.6107162200486045
6,0.5696597353771594,0.00017830102762602377,0.6107162200486045
6,0.5798744689327439,0.00018468644543062922,0.6107162200486045
6,0.5896898426477407,0.00022677628803391203,0.6107162200486045
6,0.598444932853079,0.00023709397423226123,0.6107162200486045
6,0.6045457764011423,0.00017924615607414746,0.6107162200486045
6,0.607264603541583,0.00019233402820349654,0.6107162200486045
6,0.6085837140221827,0.00017624774108049068,0.6107162200486045
6,0.6094466311998917,0.0001834192738241984,0.6107162200486045
6,0.6099715902434248,0.000210118675026597,0.6107162200486045
6,0.6103921186009112,0.000252014635081125,0.6107162200486045
6,0.6107731001732044,0.00024819306303838464,0.6107162200486045
6,0.6111626523151006,0.00027494381968831786,0.6107162200486045
6,0.6115920086074463,0.0001575607301488142,0.6107162200486045
6,0.6121561490768876,0.00015883827391200545,0.6107162200486045
6,0.6129891397191055,0.00013511039860647595,0.6107162200486045
6,0.6145534725689341,0.00011468728175781753,0.6107162200486045
6,0.6180525909340668,8.11159196213702e-05,0.6107162200486045
6,0.6248653470479151,9.400299912482813e-05,0.6107162200486045
6,0.6339862580126657,0.00015657105296393276,0.6107162200486045
6,0.6443209720651727,0.0001878689615733164,0.6107162200486045
6,0.6552433383598982,0.00018870277198534401,0.6107162200486045
6,0.6663417597530473,0.00017492065034905714,0.6107162200486045
6,0.6773710276192951,0.0001230677934788909,0.6107162200486045
6,0.688047829773765,7.779948789525774e-05,0.6107162200486045
6,0.6978758915954021,0.0005662884548750729,0.6107162200486045
6,0.7046577646043548,0.0011849819596346388,0.6107162200486045
6,0.7078339714406493,0.001473594505489925,0.6107162200486045
6,0.709762221590704,0.0015721174879055754,0.6107162200486045
6,0.710657542440771,0.0016296493411099503,0.6107162200486045
6,0.7112641807590891,0.0017129961099962424,0.6107162200486045
6,0.7117364668176576,0.00163777716156346,0.6107162200486045
6,0.7121605496102487,0.0017262917019667604,0.6107162200486045
6,0.7125464115661436,0.0016935312340933414,0.6107162200486045
6,0.7129497960047939,0.0017350826527639666,0.6107162200486045
6,0.7134067533527156,0.0016841708981873735,0.6107162200486045
6,0.7139910409170689,0.0017244686339853558,0.6107162200486045
6,0.7147954392385885,0.0017442234379749654,0.6107162200486045
6,0.7161355196300384,0.0017703498132539482,0.6107162200486045
6,0.7189106540325502,0.001646055598878513,0.6107162200486045
6,0.7247504147697801,0.001301089730412093,0.6107162200486045
6,0.7337769518479527,0.0005467750205637694,0.6107162200486045
6,0.7445134909587583,0.00032268956827336806,0.6107162200486045
6,0.7556871156074723,0.00025907229279958737,0.6107162200486045
6,0.7670070514878989,0.0002659997887095174,0.6107162200486045
6,0.7772260495585382,0.0004416272990928705,0.6107162200486045
6,0.7849921974545211,0.0005359381733870725,0.6107162200486045
6,0.7900614569180684,0.00043609406311539116,0.6107162200486045
6,0.7921716063479649,0.0004214216371761737,0.6107162200486045
6,0.7933501098083949,0.00040845255257066746,0.6107162200486045
6,0.7941809698775723,0.00042930524439315854,0.6107162200486045
6,0.794686495362746,0.001626546146522131,0.6107162200486045
6,0.7951925552751617,0.0023554699252569056,0.6107162200486045
6,0.7956074149922363,0.002175607360021277,0.6107162200486045
6,0.7959979476580268,0.0003328023195015522,0.6107162200486045
6,0.7963887715086381,0.00042767248697199277,0.6107162200486045
6,0.7968915080621912,0.0006072996967746875,0.6107162200486045
6,0.7974651597230579,0.0006563435250858657,0.6107162200486045
6,0.7981564225448036,0.0005342053754209995,0.6107162200486045
6,0.799235074093926,0.0005975027312408157,0.6107162200486045
6,0.8012286767779236,0.0006488456558272717,0.6107162200486045
6,0.8054490941008836,0.0006809395990807336,0.6107162200486045
6,0.8127839230667862,0.00044071136609577857,0.6107162200486045
6,0.8225120844269674,0.0003347010899555288,0.6107162200486045
6,0.8333846897654696,0.0005020711867492907,0.6107162200486045
6,0.843357604447922,0.0010968417706481728,0.6107162200486045
6,0.8515907145832597,0.0022573353202077263,0.6107162200486045
6,0.8562510987817241,0.0037067856295931617,0.6107162200486045
6,0.8585007081901389,0.004573090450104121,0.6107162200486045
6,0.8597760056887205,0.003817274311448765,0.6107162200486045
6,0.8605557361539968,0.004244094628747888,0.6107162200486045
6,0.8612596122721404,0.001921232894075862,0.6107162200486045
6,0.8616898153681766,0.003320435578107716,0.6107162200486045
6,0.8621165187819985,0.0014602522405447035,0.6107162200486045
6,0.8625435679859254,0.0016841964126273923,0.6107162200486045
6,0.8629795027617102,0.0017955032624414795,0.6107162200486045
6,0.8634167858869513,0.0021908833669947126,0.6107162200486045
6,0.8638544919966143,0.0018424880684746194,0.6107162200486045
6,0.8644522135266938,0.0025941599685288716,0.6107162200486045
6,0.8652619503801813,0.0036037202558518618,0.6107162200486045
6,0.8664117780581291,0.005420410069063298,0.6107162200486045
6,0.8683355056410028,0.009656418680383043,0.6107162200486045
6,0.8720439236116179,0.017150801137944507,0.6107162200486045
6,0.8800649151346207,0.01808312384817059,0.6107162200486045
6,0.8903449251423359,0.011634828476090636,0.6107162200486045
6,0.9024485934873631,0.0034790200722514004,0.6107162200486045
6,0.9155754611491084,0.00380530306311847,0.6107162200486045
6,0.9287086534110897,0.004286823760843382,0.6107162200486045
6,0.941472249796077,0.004024443191722417,0.6107162200486045
6,0.9518677402203145,0.004977626026999379,0.6107162200486045
6,0.9599406442380223,0.005422067800367757,0.6107162200486045
6,0.9634130667867792,0.0052062423086477825,0.6107162200486045
6,0.965342356432886,0.00559873431417701,0.6107162200486045
6,0.9664223237696791,0.0049189251490949866,0.6107162200486045
6,0.9674145570056226,0.0046529573810786444,0.6107162200486045
6,0.9679162108730919,0.005730721201931218,0.6107162200486045
6,0.9684182618066598,0.006028784114912221,0.6107162200486045
6,0.9689207644176998,0.004920358489334178,0.6107162200486045
6,0.9693446541287077,0.004633592639858932,0.6107162200486045
6,0.9697623137315462,0.003560984628875808,0.6107162200486045
6,0.9701802583716131,0.005117690294542649,0.6107162200486045
6,0.9707550908230589,0.004355258034416304,0.6107162200486045
6,0.9713446746028922,0.004860069628462943,0.6107162200486045
6,0.9722355805978384,0.006039815931480404,0.6107162200486045
6,0.9734889347228867,0.005456497068426413,0.6107162200486045
6,0.975595953002087,0.008994654207569008,0.6107162200486045
6,0.9801507376451575,0.014670397070955818,0.6107162200486045
6,0.9884866870869876,0.027810844835710356,0.6107162200486045
7,4.2944355222680766e-05,0.07957030586287688,0.7124539831781631
7,0.00017176979397226936,0.004438736689747882,0.7124539831781631
7,0.0003864619665457989,0.0011890694325851691,0.7124539831781631
7,0.0006870164346594247,0.0003188277156692431,0.7124539831781631
7,0.0010733980386975206,8.40712550765424e-05,0.7124539831781631
7,0.0015455947684413502,2.323704125809931e-05,0.7124539831781631
7,0.002103595899582695,6.43401650223802e-06,0.7124539831781631
7,0.002747400299743042,1.844605566578958e-06,0.7124539831781631
7,0.0034770757855094943,3.968788366334628e-06,0.7124539831781631
7,0.0042927087149518435,3.6726306119240125e-06,0.7124539831781631
7,0.005194413333782453,3.5945163989683374e-06,0.7124539831781631
7,0.006182324233385497,3.6568503916932404e-06,0.7124539831781631
7,0.0072565635800214,3.3347254972800952e-06,0.7124539831781631
7,0.00841725324054319,3.0867137639694623e-06,0.7124539831781631
7,0.009664506269285944,3.2958634316878764e-06,0.7124539831781631
7,0.010998394966203287,3.948200122567957e-06,0.7124539831781631
7,0.012419072582074258,4.1682132377288784e-06,0.7124539831781631
7,0.01392669054584782,4.685131251935909e-06,0.7124539831781631
7,0.015521405547768636,4.264019701068991e-06,0.7124539831781631
7,0.0172033857191583,4.388152601275667e-06,0.7124539831781631
7,0.0189727021847418,4.203235618570144e-06,0.7124539831781631
7,0.020829572710734538,3.0153452360154816e-06,0.7124539831781631
7,0.022774196115819472,2.3427620860808164e-06,0.7124539831781631
7,0.02480671847745201,2.069375636611602e-06,0.7124539831781631
7,0.026927227780715608,2.2032559693630705e-06,0.7124539831781631
7,0.02913574724234042,2.6649506112006947e-06,0.7124539831781631
7,0.03143239652818393,3.2578141487775987e-06,0.7124539831781631
7,0.03381726723966916,2.211446040856004e-06,0.7124539831781631
7,0.036290384299235645,2.233748283548635e-06,0.7124539831781631
7,0.03885180195414484,2.3802571228735116e-06,0.7124539831781631
7,0.04150158555289751,2.9356860149708768e-06,0.7124539831781631
7,0.04423978261118174,2.4256420342470947e-06,0.7124539831781631
7,0.04706645771619468,1.7003627470838325e-06,0.7124539831781631
7,0.04998165788281512,1.6165710830116358e-06,0.7124539831781631
7,0.05298546256304724,1.2275377640696804e-06,0.7124539831781631
7,0.05607800422442588,2.03004267610128e-06,0.7124539831781631
7,0.05925928910152643,1.8930836122479934e-06,0.7124539831781631
7,0.06252956210545951,1.7833470650217854e-06,0.7124539831781631
7,0.06588902229588271,1.823273442958945e-06,0.7124539831781631
7,0.06933783681508719,1.3682463956215652e-06,0.7124539831781631
7,0.0728761410254767,1.3183325524806108e-06,0.7124539831781631
7,0.07650401932404576,1.201430684360694e-06,0.7124539831781631
7,0.08022157781192936,1.2539991885232586e-06,0.7124539831781631
7,0.0840288968205672,1.1658640622175212e-06,0.7124539831781631
7,0.08792603726000324,1.389096774410931e-06,0.7124539831781631
7,0.09191309235566952,1.4452838124855626e-06,0.7124539831781631
7,0.09599000033775607,1.5649210421191387e-06,0.7124539831781631
7,0.10015662617915198,1.7933545751024045e-06,0.7124539831781631
7,0.10441333418471553,1.91463309773905e-06,0.7124539831781631
7,0.1087602020175796,1.970631462981288e-06,0.7124539831781631
7,0.11319730663948761,2.6344886504881612e-06,0.7124539831781631
7,0.11772471458311304,2.161568441685573e-06,0.7124539831781631
7,0.12234179519920114,4.328208474414242e-06,0.7124539831781631
7,0.12704905220651588,8.465995873970519e-06,0.7124539831781631
7,0.13184690732620769,1.6188394152641245e-05,0.7124539831781631
7,0.13673596546824132,3.280735837801811e-06,0.7124539831781631
7,0.14171650447194542,3.1898858147057717e-06,0.7124539831781631
7,0.14678852599347908,2.1047605100432134e-06,0.7124539831781631
7,0.15195011179042323,3.3990298707632653e-06,0.7124539831781631
7,0.15720282979996672,7.204663019153261e-06,0.7124539831781631
7,0.1625468506127396,1.0704782953877453e-05,0.7124539831781631
7,0.16798247131161337,1.2231897067997212e-05,0.7124539831781631
7,0.17351002423767498,1.21939100512932e-05,0.7124539831781631
7,0.17912980593208874,1.4376273409052833e-05,0.7124539831781631
7,0.18484124893355594,1.4322702753581379e-05,0.7124539831781631
7,0.1906435999439426,1.6631848294860653e-05,0.7124539831781631
7,0.19653894116821566,1.9536480585167186e-05,0.7124539831781631
7,0.2025276381192934,2.3148472069311856e-05,0.7124539831781631
7,0.20861015970515095,2.6348255799200302e-05,0.7124539831781631
7,0.21478699225120562,3.018645744729925e-05,0.7124539831781631
7,0.22105868785107977,3.527344977016912e-05,0.7124539831781631
7,0.22742576480058438,3.842905660166177e-05,0.7124539831781631
7,0.23388902073008344,4.8244840941500274e-05,0.7124539831781631
7,0.2404486273705157,2.298064881638595e-05,0.7124539831781631
7,0.24710411945181507,3.453514438921977e-05,0.7124539831781631
7,0.2538557426019184,3.407721612337652e-05,0.7124539831781631
7,0.2607028176316855,3.583108007340987e-05,0.7124539831781631
7,0.2676442059552339,3.667394897447526e-05,0.7124539831781631
7,0.27467798979204894,4.3759761327190356e-05,0.7124539831781631
7,0.2818010423226586,4.2066636377053606e-05,0.7124539831781631
7,0.2890082891152869,4.722386606076293e-05,0.7124539831781631
7,0.29629072097857284,5.933956234070545e-05,0.7124539831781631
7,0.30363068519095227,7.668959039640486e-05,0.7124539831781631
7,0.31099028582264837,0.0001077006474926964,0.7124539831781631
7,0.3182754370659802,0.00021385537586342203,0.7124539831781631
7,0.3252155562679019,0.00040183977796404895,0.7124539831781631
7,0.33100678814997553,0.0005999773834614285,0.7124539831781631
7,0.33410768925440515,0.0006472024031597272,0.7124539831781631
7,0.3353646279442493,0.0006715974055490426,0.7124539831781631
7,0.3359538770478608,0.0006936438520971181,0.7124539831781631
7,0.3363570523532288,0.0006979403152488334,0.7124539831781631
7,0.33669416698071575,0.0006908410452748959,0.7124539831781631
7,0.3370307496287049,0.0007107758626667616,0.7124539831781631
7,0.3374125728440744,0.0006939593998003146,0.7124539831781631
7,0.33803713511106515,0.000708733819226054,0.7124539831781631
7,0.33921557888919546,0.0007240615798122651,0.7124539831781631
7,0.3423569455740396,0.0007508193395794901,0.7124539831781631
7,0.34808341319378705,0.0006157052441095008,0.7124539831781631
7,0.3552642720955083,0.0002901191814810861,0.7124539831781631
7,0.36305793610632675,0.00013679449002896633,0.7124539831781631
7,0.3711537568180135,8.255834855240962e-05,0.7124539831781631
7,0.3794450730561415,6.890983487810098e-05,0.7124539831781631
7,0.3878888906188352,6.094395248096212e-05,0.7124539831781631
7,0.3964644576444929,5.4824927900228776e-05,0.7124539831781631
7,0.40515971372085685,5.1698973500490884e-05,0.7124539831781631
7,0.4139659109616991,4.760136736745248e-05,0.7124539831781631
7,0.4228745470354246,4.436197830882444e-05,0.7124539831781631
7,0.4318749451705691,4.463666806345456e-05,0.7124539831781631
7,0.4409509104760028,3.5455022629842626e-05,0.7124539831781631
7,0.4500747707497486,4.3118792308230156e-05,0.7124539831781631
7,0.45914919120429176,7.242626455683469e-05,0.7124539831781631
7,0.46800738264545017,0.0002200642521814153,0.7124539831781631
7,0.4761271354652817,0.0007199511203077353,0.7124539831781631
7,0.48238523426878677,0.001453562496846828,0.7124539831781631
7,0.48540723328466456,0.0016160396728227603,0.7124539831781631
7,0.48675820968245603,0.0017164474562095786,0.7124539831781631
7,0.4874476629859504,0.0017873886572769189,0.7124539831781631
7,0.48792283115845897,0.001810660907262751,0.7124539831781631
7,0.48831252526898183,0.001838846149729171,0.7124539831781631
7,0.4886683669111045,0.001869828721586076,0.7124539831781631
7,0.4890576157191495,0.001839739757137121,0.7124539831781631
7,0.48953550841490434,0.0018507468935316837,0.7124539831781631
7,0.49028497380660263,0.0018886066988101403,0.7124539831781631
7,0.49167488974308693,0.001959281104001742,0.7124539831781631
7,0.49486089797572397,0.0020197024880706698,0.7124539831781631
7,0.5012161269753587,0.001551069918179901,0.7124539831781631
7,0.5096408428434245,0.0007383490348265505,0.7124539831781631
7,0.518980286088116,0.0003515778882637956,0.7124539831781631
7,0.5287679326440193,0.0002757222385165828,0.7124539831781631
7,0.538814457516978,0.00014284385753317896,0.7124539831781631
7,0.5490357400407467,0.00013368702614094912,0.7124539831781631
7,0.5593387892459778,0.00012469762322335988,0.7124539831781631
7,0.5696597353771594,0.00019682311169302004,0.7124539831781631
7,0.5798744689327439,0.00025241942140665635,0.7124539831781631
7,0.5896898426477407,0.0005622425603634213,0.7124539831781631
7,0.598444932853079,0.001437874320500535,0.7124539831781631
7,0.6045457764011423,0.0022466085585565077,0.7124539831781631
7,0.607264603541583,0.002542149764976572,0.7124539831781631
7,0.6085837140221827,0.0025949476831186344,0.7124539831781631
7,0.6094466311998917,0.0026651036306678173,0.7124539831781631
7,0.6099715902434248,0.0027461950730859395,0.7124539831781631
7,0.6103921186009112,0.002685528726645466,0.7124539831781631
7,0.6107731001732044,0.0026784798561938095,0.7124539831781631
7,0.6111626523151006,0.002620563449451728,0.7124539831781631
7,0.6115920086074463,0.002676174198778228,0.7124539831781631
7,0.6121561490768876,0.002649256609449716,0.7124539831781631
7,0.6129891397191055,0.002679482922208026,0.7124539831781631
7,0.6145534725689341,0.0026996017966618747,0.7124539831781631
7,0.6180525909340668,0.002523592134671434,0.7124539831781631
7,0.6248653470479151,0.0014251877671178901,0.7124539831781631
7,0.6339862580126657,0.000505827074205336,0.7124539831781631
7,0.6443209720651727,0.00022987228344960498,0.7124539831781631
7,0.6552433383598982,7.884496507121009e-05,0.7124539831781631
7,0.6663417597530473,5.5199821810624846e-05,0.7124539831781631
7,0.6773710276192951,0.00010256989207244311,0.7124539831781631
7,0.688047829773765,0.00016040413861983277,0.7124539831781631
7,0.6978758915954021,0.0002774816273079158,0.7124539831781631
7,0.7046577646043548,0.00038268771241067076,0.7124539831781631
7,0.7078339714406493,0.0004339832264561193,0.7124539831781631
7,0.709762221590704,0.00042701675956517503,0.7124539831781631
7,0.710657542440771,0.0004602737182051861,0.7124539831781631
7,0.7112641807590891,0.00044663554152210864,0.7124539831781631
7,0.7117364668176576,0.0004982696425907095,0.7124539831781631
7,0.7121605496102487,0.0004431838088505246,0.7124539831781631
7,0.7125464115661436,0.0005242925726022199,0.7124539831781631
7,0.7129497960047939,0.0004645557936796027,0.7124539831781631
7,0.7134067533527156,0.00045724893779675605,0.7124539831781631
7,0.7139910409170689,0.0004360488958712517,0.7124539831781631
7,0.7147954392385885,0.000441500528189803,0.7124539831781631
7,0.7161355196300384,0.0004497207506589839,0.7124539831781631
7,0.7189106540325502,0.00047670370313974953,0.7124539831781631
7,0.7247504147697801,0.0004752370461154221,0.7124539831781631
7,0.7337769518479527,0.00038052570262458985,0.7124539831781631
7,0.7445134909587583,0.0003034044887634175,0.7124539831781631
7,0.7556871156074723,0.0002457499059951964,0.7124539831781631
7,0.7670070514878989,0.00010305108413215426,0.7124539831781631
7,0.7772260495585382,0.0006239878957024632,0.7124539831781631
7,0.7849921974545211,0.0019567023982238144,0.7124539831781631
7,0.7900614569180684,0.003035252776350977,0.7124539831781631
7,0.7921716063479649,0.0033604076369480166,0.7124539831781631
7,0.7933501098083949,0.0035129926468150906,0.7124539831781631
7,0.7941809698775723,0.0036565453188750056,0.7124539831781631
7,0.794686495362746,0.0037761282382589973,0.7124539831781631
7,0.7951925552751617,0.007197154441920402,0.7124539831781631
7,0.7956074149922363,0.003210984414333412,0.7124539831781631
7,0.7959979476580268,0.0036970894263998536,0.7124539831781631
7,0.7963887715086381,0.003910156605621486,0.7124539831781631
7,0.7968915080621912,0.003791165416694118,0.7124539831781631
7,0.7974651597230579,0.004111182423251718,0.7124539831781631
7,0.7981564225448036,0.0037820217576105073,0.7124539831781631
7,0.799235074093926,0.0038045933676961055,0.7124539831781631
7,0.8012286767779236,0.0038016292372611703,0.7124539831781631
7,0.8054490941008836,0.0032407832398150542,0.7124539831781631
7,0.8127839230667862,0.0016629122381029628,0.7124539831781631
7,0.8225120844269674,0.0008771904090438296,0.7124539831781631
7,0.8333846897654696,0.0010475570497649367,0.7124539831781631
7,0.843357604447922,0.0012557743425480519,0.7124539831781631
7,0.8515907145832597,0.0020579886803861244,0.7124539831781631
7,0.8562510987817241,0.0028272896015282896,0.7124539831781631
7,0.8585007081901389,0.002890106514982306,0.7124539831781631
7,0.8597760056887205,0.0027452801993342758,0.7124539831781631
7,0.8605557361539968,0.001223732447255392,0.7124539831781631
7,0.8612596122721404,0.0016421696190086342,0.7124539831781631
7,0.8616898153681766,0.0008767276040200919,0.7124539831781631
7,0.8621165187819985,0.0009560643908065292,0.7124539831781631
7,0.8625435679859254,0.00216068604819591,0.7124539831781631
7,0.8629795027617102,0.002387044859009137,0.7124539831781631
7,0.8634167858869513,0.0012018833146119905,0.7124539831781631
7,0.8638544919966143,0.0017059855012508834,0.7124539831781631
7,0.8644522135266938,0.002368503619773239,0.7124539831781631
7,0.8652619503801813,0.0027291831811409265,0.7124539831781631
7,0.8664117780581291,0.004409414604782328,0.7124539831781631
